Date,AvgTemp,AvgTempUncertainty ,Country
01/05/1771,10.505999999999998,12.001,United Kingdom
01/06/1771,12.584000000000001,3.358,United Kingdom
01/07/1771,13.83,1.8319999999999999,United Kingdom
01/08/1771,13.277000000000001,3.01,United Kingdom
01/09/1771,11.019,2.2969999999999997,United Kingdom
01/10/1771,8.83,1.673,United Kingdom
01/11/1771,5.916,4.906000000000001,United Kingdom
01/12/1771,5.921,4.649,United Kingdom
01/01/1772,1.5590000000000002,9.363,United Kingdom
01/02/1772,2.0669999999999997,10.689,United Kingdom
01/03/1772,3.84,4.372,United Kingdom
01/04/1772,6.112,4.657,United Kingdom
01/05/1772,8.741,1.8019999999999998,United Kingdom
01/06/1772,13.505999999999998,5.435,United Kingdom
01/07/1772,14.311,3.4189999999999996,United Kingdom
01/08/1772,14.152999999999999,4.856,United Kingdom
01/09/1772,11.292,3.806,United Kingdom
01/10/1772,10.103,2.8739999999999997,United Kingdom
01/11/1772,7.042000000000001,6.372999999999999,United Kingdom
01/12/1772,5.148,4.109,United Kingdom
01/01/1773,3.965,1.733,United Kingdom
01/02/1773,2.715,3.514,United Kingdom
01/03/1773,5.697,2.377,United Kingdom
01/04/1773,7.452999999999999,3.7239999999999998,United Kingdom
01/05/1773,9.357999999999999,4.383,United Kingdom
01/06/1773,12.296,1.807,United Kingdom
01/07/1773,13.655999999999999,2.52,United Kingdom
01/08/1773,14.617,2.096,United Kingdom
01/09/1773,11.545,2.679,United Kingdom
01/10/1773,8.729,2.399,United Kingdom
01/11/1773,4.885,7.43,United Kingdom
01/12/1773,4.061,6.042000000000001,United Kingdom
01/01/1774,0.595,8.406,United Kingdom
01/02/1774,4.106,7.843,United Kingdom
01/03/1774,5.16,2.7110000000000003,United Kingdom
01/04/1774,7.457000000000001,5.659,United Kingdom
01/05/1774,11.248,2.3169999999999997,United Kingdom
01/06/1774,13.025,7.818,United Kingdom
01/07/1774,14.100999999999999,7.197,United Kingdom
01/08/1774,14.251,3.39,United Kingdom
01/09/1774,11.079,3.716,United Kingdom
01/10/1774,8.811,4.757,United Kingdom
01/11/1774,3.891,8.521,United Kingdom
01/12/1774,2.9189999999999996,5.587000000000001,United Kingdom
01/01/1775,4.5969999999999995,5.282,United Kingdom
01/02/1775,6.093999999999999,4.953,United Kingdom
01/03/1775,5.815,2.476,United Kingdom
01/04/1775,8.2,2.008,United Kingdom
01/05/1775,11.057,4.133,United Kingdom
01/06/1775,13.448,5.362,United Kingdom
01/07/1775,14.956,1.624,United Kingdom
01/08/1775,13.985999999999999,2.036,United Kingdom
01/09/1775,12.359000000000002,3.5380000000000003,United Kingdom
01/10/1775,8.386000000000001,3.389,United Kingdom
01/11/1775,4.773,5.784,United Kingdom
01/12/1775,4.197,1.751,United Kingdom
01/01/1776,-1.225,6.622000000000001,United Kingdom
01/02/1776,4.306,4.254,United Kingdom
01/03/1776,5.962999999999999,3.388,United Kingdom
01/04/1776,7.821000000000001,1.239,United Kingdom
01/05/1776,9.214,4.466,United Kingdom
01/06/1776,12.79,3.45,United Kingdom
01/07/1776,14.85,3.22,United Kingdom
01/08/1776,13.862,4.928,United Kingdom
01/09/1776,10.943,3.272,United Kingdom
01/10/1776,9.089,3.2260000000000004,United Kingdom
01/11/1776,5.751,6.49,United Kingdom
01/12/1776,4.545,3.5060000000000002,United Kingdom
01/01/1777,3.028,5.205,United Kingdom
01/02/1777,2.787,5.2170000000000005,United Kingdom
01/03/1777,5.631,2.269,United Kingdom
01/04/1777,5.915,1.8430000000000002,United Kingdom
01/05/1777,10.44,3.6239999999999997,United Kingdom
01/06/1777,11.78,2.972,United Kingdom
01/07/1777,13.495999999999999,1.9509999999999998,United Kingdom
01/08/1777,14.418,2.231,United Kingdom
01/09/1777,12.614,5.247999999999999,United Kingdom
01/10/1777,8.96,5.4270000000000005,United Kingdom
01/11/1777,6.5,2.408,United Kingdom
01/12/1777,3.545,1.9880000000000002,United Kingdom
01/01/1778,3.089,2.8339999999999996,United Kingdom
01/02/1778,4.164,4.628,United Kingdom
01/03/1778,4.71,4.1930000000000005,United Kingdom
01/04/1778,7.591,2.469,United Kingdom
01/05/1778,11.37,3.134,United Kingdom
01/06/1778,13.907,6.394,United Kingdom
01/07/1778,16.03,1.295,United Kingdom
01/08/1778,14.54,4.081,United Kingdom
01/09/1778,10.811,1.9169999999999998,United Kingdom
01/10/1778,6.5,6.936,United Kingdom
01/11/1778,5.882999999999999,4.486000000000001,United Kingdom
01/12/1778,6.16,3.576,United Kingdom
01/01/1779,2.924,3.62,United Kingdom
01/02/1779,7.836,8.795,United Kingdom
01/03/1779,7.784,4.481,United Kingdom
01/04/1779,8.872,3.7569999999999997,United Kingdom
01/05/1779,11.185,2.255,United Kingdom
01/06/1779,13.009,4.074,United Kingdom
01/07/1779,16.153,2.7910000000000004,United Kingdom
01/08/1779,16.227999999999998,4.238,United Kingdom
01/09/1779,13.429,2.2359999999999998,United Kingdom
01/10/1779,9.783999999999999,4.077,United Kingdom
01/11/1779,5.6370000000000005,3.3310000000000004,United Kingdom
01/12/1779,2.975,10.485,United Kingdom
01/01/1780,0.08199999999999999,2.6210000000000004,United Kingdom
01/02/1780,2.9410000000000003,2.356,United Kingdom
01/03/1780,7.6339999999999995,1.7690000000000001,United Kingdom
01/04/1780,8.266,4.373,United Kingdom
01/05/1780,12.254000000000001,1.9980000000000002,United Kingdom
01/06/1780,13.29,5.2620000000000005,United Kingdom
01/07/1780,15.259,1.8459999999999999,United Kingdom
01/08/1780,16.067,4.544,United Kingdom
01/09/1780,12.522,4.512,United Kingdom
01/10/1780,8.521,3.48,United Kingdom
01/11/1780,4.627,2.838,United Kingdom
01/12/1780,3.7030000000000003,3.045,United Kingdom
01/01/1781,3.135,7.362,United Kingdom
01/02/1781,5.237,10.452,United Kingdom
01/03/1781,6.808,1.187,United Kingdom
01/04/1781,8.247,2.221,United Kingdom
01/05/1781,10.984000000000002,3.56,United Kingdom
01/06/1781,14.8,1.858,United Kingdom
01/07/1781,15.411,2.8089999999999997,United Kingdom
01/08/1781,14.818,1.103,United Kingdom
01/09/1781,11.87,5.877999999999999,United Kingdom
01/10/1781,8.931000000000001,1.077,United Kingdom
01/11/1781,6.551,2.6260000000000003,United Kingdom
01/12/1781,5.263,6.496,United Kingdom
01/01/1782,4.365,4.096,United Kingdom
01/02/1782,1.814,9.384,United Kingdom
01/03/1782,3.491,2.21,United Kingdom
01/04/1782,4.899,5.19,United Kingdom
01/05/1782,7.882999999999999,4.073,United Kingdom
01/06/1782,13.629000000000001,2.872,United Kingdom
01/07/1782,14.436,4.4639999999999995,United Kingdom
01/08/1782,13.317,3.326,United Kingdom
01/09/1782,11.58,3.636,United Kingdom
01/10/1782,6.78,4.44,United Kingdom
01/11/1782,2.833,9.067,United Kingdom
01/12/1782,2.918,6.202999999999999,United Kingdom
01/01/1783,3.384,8.777000000000001,United Kingdom
01/02/1783,4.979,4.54,United Kingdom
01/03/1783,3.59,2.8339999999999996,United Kingdom
01/04/1783,8.889,1.6159999999999999,United Kingdom
01/05/1783,9.671,5.008,United Kingdom
01/06/1783,13.102,2.052,United Kingdom
01/07/1783,16.602,2.303,United Kingdom
01/08/1783,14.26,3.0839999999999996,United Kingdom
01/09/1783,11.597999999999999,4.577,United Kingdom
01/10/1783,8.446,4.206,United Kingdom
01/11/1783,5.817,2.7039999999999997,United Kingdom
01/12/1783,3.092,3.972,United Kingdom
01/01/1784,0.932,10.597000000000001,United Kingdom
01/02/1784,1.79,8.507,United Kingdom
01/03/1784,2.585,4.86,United Kingdom
01/04/1784,5.32,8.378,United Kingdom
01/05/1784,11.735,2.381,United Kingdom
01/06/1784,12.508,2.695,United Kingdom
01/07/1784,14.312000000000001,5.454,United Kingdom
01/08/1784,13.157,7.312,United Kingdom
01/09/1784,12.609000000000002,5.486000000000001,United Kingdom
01/10/1784,7.04,5.351,United Kingdom
01/11/1784,5.337999999999999,2.94,United Kingdom
01/12/1784,1.485,3.5210000000000004,United Kingdom
01/01/1785,3.432,4.787,United Kingdom
01/02/1785,0.833,6.426,United Kingdom
01/03/1785,1.2009999999999998,3.971,United Kingdom
01/04/1785,7.638999999999999,4.878,United Kingdom
01/05/1785,10.003,5.115,United Kingdom
01/06/1785,14.587,4.989,United Kingdom
01/07/1785,14.453,4.477,United Kingdom
01/08/1785,12.523,3.9139999999999997,United Kingdom
01/09/1785,12.293,2.366,United Kingdom
01/10/1785,7.62,3.225,United Kingdom
01/11/1785,6.047000000000001,5.268,United Kingdom
01/12/1785,2.673,2.233,United Kingdom
01/01/1786,3.202,2.64,United Kingdom
01/02/1786,3.5669999999999997,2.437,United Kingdom
01/03/1786,2.346,6.365,United Kingdom
01/04/1786,7.25,4.532,United Kingdom
01/05/1786,9.927999999999999,4.506,United Kingdom
01/06/1786,13.724,2.135,United Kingdom
01/07/1786,13.222000000000001,5.0360000000000005,United Kingdom
01/08/1786,13.947000000000001,7.86,United Kingdom
01/09/1786,10.687999999999999,6.657,United Kingdom
01/10/1786,6.739,2.213,United Kingdom
01/11/1786,3.654,6.8839999999999995,United Kingdom
01/12/1786,2.842,3.608,United Kingdom
01/01/1787,4.292,4.948,United Kingdom
01/02/1787,6.1739999999999995,4.585,United Kingdom
01/03/1787,6.949,4.343,United Kingdom
01/04/1787,6.442,3.168,United Kingdom
01/05/1787,9.773,5.587000000000001,United Kingdom
01/06/1787,12.475,4.78,United Kingdom
01/07/1787,14.011,7.545,United Kingdom
01/08/1787,14.274000000000001,6.025,United Kingdom
01/09/1787,11.725999999999999,3.819,United Kingdom
01/10/1787,8.932,8.4,United Kingdom
01/11/1787,4.4910000000000005,1.631,United Kingdom
01/12/1787,3.7889999999999997,4.15,United Kingdom
01/01/1788,4.2,2.051,United Kingdom
01/02/1788,4.119,7.16,United Kingdom
01/03/1788,3.8160000000000003,4.06,United Kingdom
01/04/1788,8.977,4.4719999999999995,United Kingdom
01/05/1788,11.286,2.5639999999999996,United Kingdom
01/06/1788,13.62,2.852,United Kingdom
01/07/1788,15.399000000000001,4.798,United Kingdom
01/08/1788,14.249,2.2880000000000003,United Kingdom
01/09/1788,12.485999999999999,2.106,United Kingdom
01/10/1788,8.648,3.17,United Kingdom
01/11/1788,5.702999999999999,2.612,United Kingdom
01/12/1788,0.023,4.226,United Kingdom
01/01/1789,2.316,6.89,United Kingdom
01/02/1789,5.112,4.766,United Kingdom
01/03/1789,1.8419999999999999,4.27,United Kingdom
01/04/1789,6.64,2.853,United Kingdom
01/05/1789,11.390999999999998,4.3839999999999995,United Kingdom
01/06/1789,12.758,2.278,United Kingdom
01/07/1789,14.682,3.375,United Kingdom
01/08/1789,15.087,2.165,United Kingdom
01/09/1789,12.112,1.652,United Kingdom
01/10/1789,8.214,3.767,United Kingdom
01/11/1789,5.0569999999999995,1.53,United Kingdom
01/12/1789,6.317,2.153,United Kingdom
01/01/1790,4.743,4.935,United Kingdom
01/02/1790,6.803999999999999,5.303,United Kingdom
01/03/1790,6.71,2.7439999999999998,United Kingdom
01/04/1790,5.507999999999999,3.2260000000000004,United Kingdom
01/05/1790,10.988,2.555,United Kingdom
01/06/1790,13.315999999999999,3.2880000000000003,United Kingdom
01/07/1790,13.552,2.6889999999999996,United Kingdom
01/08/1790,13.927,2.307,United Kingdom
01/09/1790,10.909,2.2430000000000003,United Kingdom
01/10/1790,9.077,3.583,United Kingdom
01/11/1790,5.188,1.969,United Kingdom
01/12/1790,4.28,9.586,United Kingdom
01/01/1791,5.06,7.808,United Kingdom
01/02/1791,4.791,2.278,United Kingdom
01/03/1791,6.519,3.92,United Kingdom
01/04/1791,8.59,2.675,United Kingdom
01/05/1791,9.967,2.3369999999999997,United Kingdom
01/06/1791,12.655,3.392,United Kingdom
01/07/1791,14.132,2.436,United Kingdom
01/08/1791,14.481,1.249,United Kingdom
01/09/1791,12.265999999999998,2.645,United Kingdom
01/10/1791,8.094,1.923,United Kingdom
01/11/1791,5.4879999999999995,2.949,United Kingdom
01/12/1791,2.104,3.161,United Kingdom
01/01/1792,2.716,6.039,United Kingdom
01/02/1792,4.702,4.3069999999999995,United Kingdom
01/03/1792,5.681,2.56,United Kingdom
01/04/1792,9.347000000000001,2.52,United Kingdom
01/05/1792,9.457,1.672,United Kingdom
01/06/1792,12.054,1.341,United Kingdom
01/07/1792,14.220999999999998,2.783,United Kingdom
01/08/1792,14.76,2.182,United Kingdom
01/09/1792,10.84,3.737,United Kingdom
01/10/1792,8.288,2.551,United Kingdom
01/11/1792,6.877000000000001,3.47,United Kingdom
01/12/1792,4.47,3.44,United Kingdom
01/01/1793,3.241,4.939,United Kingdom
01/02/1793,5.272,5.574,United Kingdom
01/03/1793,4.377,4.15,United Kingdom
01/04/1793,5.852,2.7060000000000004,United Kingdom
01/05/1793,9.691,1.829,United Kingdom
01/06/1793,12.13,4.104,United Kingdom
01/07/1793,15.634,6.869,United Kingdom
01/08/1793,13.827,6.202999999999999,United Kingdom
01/09/1793,11.308,2.867,United Kingdom
01/10/1793,10.405999999999999,4.3580000000000005,United Kingdom
01/11/1793,6.006,6.031000000000001,United Kingdom
01/12/1793,5.284,3.487,United Kingdom
01/01/1794,3.174,5.305,United Kingdom
01/02/1794,6.499,8.382,United Kingdom
01/03/1794,7.09,2.2319999999999998,United Kingdom
01/04/1794,9.229,1.992,United Kingdom
01/05/1794,9.845,3.593,United Kingdom
01/06/1794,13.578,5.776,United Kingdom
01/07/1794,15.790999999999999,7.013,United Kingdom
01/08/1794,13.658,3.167,United Kingdom
01/09/1794,11.292,3.127,United Kingdom
01/10/1794,8.523,3.102,United Kingdom
01/11/1794,5.8839999999999995,3.181,United Kingdom
01/12/1794,3.728,2.853,United Kingdom
01/01/1795,0.002,6.485,United Kingdom
01/02/1795,1.7990000000000002,9.096,United Kingdom
01/03/1795,4.063,3.5069999999999997,United Kingdom
01/04/1795,7.711,2.352,United Kingdom
01/05/1795,9.517000000000001,4.999,United Kingdom
01/06/1795,11.818,2.867,United Kingdom
01/07/1795,13.645999999999999,4.1160000000000005,United Kingdom
01/08/1795,14.735,2.807,United Kingdom
01/09/1795,13.874,4.849,United Kingdom
01/10/1795,10.522,4.415,United Kingdom
01/11/1795,4.546,3.0989999999999998,United Kingdom
01/12/1795,6.49,3.484,United Kingdom
01/01/1796,7.093999999999999,3.823,United Kingdom
01/02/1796,5.0489999999999995,2.085,United Kingdom
01/03/1796,4.2860000000000005,3.304,United Kingdom
01/04/1796,8.957,1.806,United Kingdom
01/05/1796,9.576,1.462,United Kingdom
01/06/1796,12.657,4.53,United Kingdom
01/07/1796,13.925999999999998,3.1239999999999997,United Kingdom
01/08/1796,14.599,4.939,United Kingdom
01/09/1796,13.05,5.255,United Kingdom
01/10/1796,7.653,1.635,United Kingdom
01/11/1796,4.879,3.733,United Kingdom
01/12/1796,0.583,5.882999999999999,United Kingdom
01/01/1797,4.785,8.742,United Kingdom
01/02/1797,5.746,2.897,United Kingdom
01/03/1797,4.591,2.3930000000000002,United Kingdom
01/04/1797,6.922000000000001,4.007,United Kingdom
01/05/1797,10.508,3.0410000000000004,United Kingdom
01/06/1797,11.865,2.798,United Kingdom
01/07/1797,15.222999999999999,2.614,United Kingdom
01/08/1797,14.074000000000002,3.157,United Kingdom
01/09/1797,11.604000000000001,4.9510000000000005,United Kingdom
01/10/1797,7.737,2.825,United Kingdom
